,order_id,store_branch_id,distance_km,shopper_id,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,total_minutes
7978,0e1e37b7e7ecf47395591a7aa6fc1063,eba0dc302bcd9a273f8bbb72be3a687b,3.097503503161146,a695b5df5b993c51bff176427836c080,True,T,12,0.8401,2.45,0.88,4.96,62.6867089333333
7981,995b5cf73057be40c0c023a8da232f89,eba0dc302bcd9a273f8bbb72be3a687b,2.3360979004700653,bfbbed7c9d701c8961f9dcad0ba6f1f3,True,I,44,0.8869,1.16,0.96,4.96,71.0690633333333
7982,387aa3d46c13bb1fa930538889d37f66,eba0dc302bcd9a273f8bbb72be3a687b,1.6468999795726922,bfbbed7c9d701c8961f9dcad0ba6f1f3,True,I,32,0.8869,1.16,0.96,4.96,62.2201693166667
7983,ddd880ecd55e283d30b8bc761d841d65,eba0dc302bcd9a273f8bbb72be3a687b,2.6478292402145995,bfbbed7c9d701c8961f9dcad0ba6f1f3,False,I,45,0.8869,1.16,0.96,4.96,106.175344166667
7984,0c1ddf7df1344b48f0f05877a091fc86,eba0dc302bcd9a273f8bbb72be3a687b,0.31306527849229254,8009c8d6a89323f518e9e034913a738d,True,I,23,0.8699,1.58,1.0,4.8,119.138475083333
7985,300ae19b4f479e40d1e8620ad51254aa,eba0dc302bcd9a273f8bbb72be3a687b,3.3961720802710067,2d19ecabf835a39485943d4e45a50963,True,I,33,0.8546,1.62,0.88,4.88,101.5138874
7986,6cf78e157ad308efbcf9e9cdc2ffbf7b,eba0dc302bcd9a273f8bbb72be3a687b,3.7785317698180187,2d19ecabf835a39485943d4e45a50963,False,I,22,0.8546,1.62,0.88,4.88,66.1937313
7987,030a13f8dfc8f56c2543d1b4248a206e,eba0dc302bcd9a273f8bbb72be3a687b,3.616140094544049,d26a3af08e9fe33e63632c93264a64c3,True,M,20,0.8533,1.57,0.84,4.96,74.3437737
7988,fbc3de5137553f317b6b97312b620513,eba0dc302bcd9a273f8bbb72be3a687b,3.1154359117995885,e08e1488c6085c7d7d15308879194fbf,True,I,22,0.8712,1.28,0.88,4.84,72.39793775
7989,63a27af713a61e73d215ba6042796e18,eba0dc302bcd9a273f8bbb72be3a687b,3.1154359117995885,e08e1488c6085c7d7d15308879194fbf,True,I,48,0.8712,1.28,0.88,4.84,84.8693278833333
7990,352781350a1988503ba1cfd995471aab,eba0dc302bcd9a273f8bbb72be3a687b,1.1676695619354285,e08e1488c6085c7d7d15308879194fbf,True,I,15,0.8712,1.28,0.88,4.84,46.6566516333333
7991,cef4808d25160f9cfee24def32b2d61d,eba0dc302bcd9a273f8bbb72be3a687b,1.0708792718405207,e08e1488c6085c7d7d15308879194fbf,False,I,9,0.8712,1.28,0.88,4.84,66.5092446166667
7992,e268e6600e1e2dc5396c71eeaa03fbe1,eba0dc302bcd9a273f8bbb72be3a687b,5.034345568723744,e08e1488c6085c7d7d15308879194fbf,True,I,13,0.8712,1.28,0.88,4.84,61.0602571666667
7993,63a079bea42d293f584220dfbf8a77e3,eba0dc302bcd9a273f8bbb72be3a687b,5.414698327468717,e08e1488c6085c7d7d15308879194fbf,True,I,28,0.8712,1.28,0.88,4.84,71.2933765166667
7995,bbcb0580e317b757f3e348b149bcf23e,eba0dc302bcd9a273f8bbb72be3a687b,3.273250435719209,ba1b675fd88cf0d7bb8a90f151ee0a08,False,I,51,0.8591,1.4,0.96,4.72,120.789004183333
7996,0b8542146c2fb5c6b88394ae40e69400,eba0dc302bcd9a273f8bbb72be3a687b,2.0065520837214095,e19e06a7d918fde3a0d58a6e13e06089,False,I,7,0.8597,1.82,0.96,4.96,65.9575475166667
7997,adc24cc09db7b9c35f509cc6bb176c36,eba0dc302bcd9a273f8bbb72be3a687b,0.7686615203850145,e19e06a7d918fde3a0d58a6e13e06089,True,I,16,0.8597,1.82,0.96,4.96,73.4732663833333
7998,da5f492099cf810196780e0d2e0f544d,eba0dc302bcd9a273f8bbb72be3a687b,2.8551800816875734,6dba241562b6db3177f0e82eaf854de5,True,I,34,0.83,1.93,0.92,4.88,84.7787208833333
7999,4bfd19052f734b6a5a70550307eef0bf,eba0dc302bcd9a273f8bbb72be3a687b,1.6847028429366788,6dba241562b6db3177f0e82eaf854de5,True,I,24,0.83,1.93,0.92,4.88,99.3594578166667
8000,9765b02a873aa56c4eaf92775d2382e8,eba0dc302bcd9a273f8bbb72be3a687b,1.2732488289322046,259b529b45609a75e1269a8d89d08b0f,True,I,44,0.8806,1.1,0.92,5.0,92.02299105
8001,5d81443207d4ed484cf89c6a87a355ab,eba0dc302bcd9a273f8bbb72be3a687b,4.0867391735260075,259b529b45609a75e1269a8d89d08b0f,True,I,34,0.8806,1.1,0.92,5.0,80.63663315
8002,de381c1a7a67efd8c734412737074118,eba0dc302bcd9a273f8bbb72be3a687b,2.9484189215100978,259b529b45609a75e1269a8d89d08b0f,True,I,34,0.8806,1.1,0.92,5.0,101.790173083333
8003,c2185073c7f05c0775ea0cd74bc8997e,eba0dc302bcd9a273f8bbb72be3a687b,0.9563402386016162,259b529b45609a75e1269a8d89d08b0f,False,I,34,0.8806,1.1,0.92,5.0,76.7448394166667
8004,4ed29386710ea891bcd773a23d102c95,eba0dc302bcd9a273f8bbb72be3a687b,1.4895726966095748,7c2246981fbec63353015ef18a0b9b49,True,I,11,0.8959,1.32,0.96,4.92,78.89154855
8005,a84cea0d8b353533b4a3902c40f48880,eba0dc302bcd9a273f8bbb72be3a687b,3.164062278375507,7c2246981fbec63353015ef18a0b9b49,True,I,29,0.8959,1.32,0.96,4.92,78.0828076166667
8006,4c3c2cfdcc6cd27f05eead44ba85afbf,eba0dc302bcd9a273f8bbb72be3a687b,2.1839415015375425,7c2246981fbec63353015ef18a0b9b49,True,I,25,0.8959,1.32,0.96,4.92,79.0473435666667
8007,d4e4c4fb7569f6c5474cdc16e9a4ec24,eba0dc302bcd9a273f8bbb72be3a687b,3.5182620962436517,af2ce0c8e1971b60a7bee11f462b31cf,True,I,19,0.838,1.7,1.0,4.4,60.0560768666667
8009,a2f2857e331c3ce392feb40d4ec8cb64,eba0dc302bcd9a273f8bbb72be3a687b,2.9822212600710145,212424202ae1d61a26986a76e795f8ad,True,W,28,0.8633177727784027,2.19,0.8,5.0,88.0939004
8010,743c78db3f2ccd3741928a7767980725,eba0dc302bcd9a273f8bbb72be3a687b,5.568286221648641,149774bc50f20115d655d87f0470029c,True,T,11,0.8257,2.49,0.92,4.88,88.1318566333333
8012,59ba63ce63f36a3598cec34522f92e1e,eba0dc302bcd9a273f8bbb72be3a687b,2.467058753863415,88ffa908881f4e36ee35a95080437e32,True,M,23,0.8668,2.5,0.8,5.0,83.5323417166667
8013,23c2a15ba1a82368a7cedcc4c429029f,eba0dc302bcd9a273f8bbb72be3a687b,2.0065520837214095,88ffa908881f4e36ee35a95080437e32,True,M,22,0.8668,2.5,0.8,5.0,82.160745
8014,105a54d0c85ce424a5a7f31f958c5f4f,eba0dc302bcd9a273f8bbb72be3a687b,1.780102402117034,88ffa908881f4e36ee35a95080437e32,False,M,8,0.8668,2.5,0.8,5.0,72.242043
8016,90dd66efe750d1f4e1917b6907ffc1f6,eba0dc302bcd9a273f8bbb72be3a687b,1.3977167567444835,79ca5ad316c44e5731c95ce97ad73f7d,True,I,21,0.8349,1.35,0.88,4.68,67.2917767333333
8017,d66acc531c0c560b8d7cdb026ae83890,eba0dc302bcd9a273f8bbb72be3a687b,0.5773427459047201,e2dbb5d6b92d9c9d55142e8f840b639f,True,M,10,0.8326,1.29,0.84,4.72,36.3638840833333
8018,701885bc59922a66f1db6c028f5775d9,eba0dc302bcd9a273f8bbb72be3a687b,1.4074229071481081,e2dbb5d6b92d9c9d55142e8f840b639f,True,M,20,0.8326,1.29,0.84,4.72,77.3730556666667
8019,8bd011f11e68ece589c79966800c3799,eba0dc302bcd9a273f8bbb72be3a687b,5.608702831072513,335f826fc3443c2e3de5ba7d2e0bfa40,True,I,37,0.8247,1.64,0.96,4.92,68.8155432833333
8020,3decccc182a098da277ae2d7114d52a6,eba0dc302bcd9a273f8bbb72be3a687b,2.0065520837214095,335f826fc3443c2e3de5ba7d2e0bfa40,False,I,28,0.8247,1.64,0.96,4.92,90.7880115
8021,b8b71f515b1515a294943fbc4bf312aa,eba0dc302bcd9a273f8bbb72be3a687b,5.335929552426709,335f826fc3443c2e3de5ba7d2e0bfa40,False,I,20,0.8247,1.64,0.96,4.92,74.4747518666667
8022,bbfe92d70d8ff3b3097f7f7b3a445601,eba0dc302bcd9a273f8bbb72be3a687b,2.5833714484506376,7ec4529affa6a3bd31e7c73c5953c9dd,False,I,21,0.8688,1.21,1.0,4.92,70.679528
8023,244bd9a6164746b064fdf0ba8ca49c9f,eba0dc302bcd9a273f8bbb72be3a687b,0.17757881716694157,7ec4529affa6a3bd31e7c73c5953c9dd,False,I,21,0.8688,1.21,1.0,4.92,65.6112924333333
8024,0e9663f4687169e1bf9cdccb0094532d,eba0dc302bcd9a273f8bbb72be3a687b,1.8687714126708217,a46f7938900ef8f5b8b3dcefb18970a7,True,T,12,0.8299,2.24,0.96,4.92,76.76391655
8025,84761b34e6e5774a1d52bc8f2245a0eb,eba0dc302bcd9a273f8bbb72be3a687b,3.701074100875877,a46f7938900ef8f5b8b3dcefb18970a7,True,T,7,0.8299,2.24,0.96,4.92,74.1682907166667
8026,6a086b8318ac849b9a062b366958fe78,eba0dc302bcd9a273f8bbb72be3a687b,2.004429223930424,a46f7938900ef8f5b8b3dcefb18970a7,False,T,34,0.8299,2.24,0.96,4.92,115.079501683333
8027,e2d9c1646fbdba6e2a2f763cff6dd8bc,eba0dc302bcd9a273f8bbb72be3a687b,1.9557907736291047,ef4a735d7a9fc2d3673b015fe2ec1467,True,I,11,0.836,1.12,1.0,3.88,46.4403815833333
8028,4d4051530466504c4c8d0d7babbee0cb,eba0dc302bcd9a273f8bbb72be3a687b,1.1222837277019242,ef4a735d7a9fc2d3673b015fe2ec1467,True,I,27,0.836,1.12,1.0,3.88,52.8439963166667
8030,12d512cec9bb31f766f833c63ebaddae,eba0dc302bcd9a273f8bbb72be3a687b,4.107481657873855,ef4a735d7a9fc2d3673b015fe2ec1467,False,I,18,0.836,1.12,1.0,3.88,64.7228044666667
8033,c5b9fbeee05063f130ec54209eb94731,eba0dc302bcd9a273f8bbb72be3a687b,0.9898804284238758,d31f2005668f42565bf5aa03041989e5,False,I,15,0.8635,1.39,1.0,4.76,52.7024754
8034,2919d0a926f929f6ca19340adfece7b2,eba0dc302bcd9a273f8bbb72be3a687b,4.9590292542366665,d31f2005668f42565bf5aa03041989e5,True,I,14,0.8635,1.39,1.0,4.76,55.6490592666667
8035,255f87005a01b225b94910372fd8be40,eba0dc302bcd9a273f8bbb72be3a687b,2.7229407476397665,026229d08139f0417381715cf4818bfb,False,I,22,0.8523,1.17,0.96,4.96,118.112445616667
8036,14bca047ff918504cd237a2be94c4ada,eba0dc302bcd9a273f8bbb72be3a687b,2.2990992865546898,026229d08139f0417381715cf4818bfb,False,I,31,0.8523,1.17,0.96,4.96,49.8893976666667
8037,11a2ae465ba7e3110594bd67123c6a89,eba0dc302bcd9a273f8bbb72be3a687b,3.2517959120856226,0de5c0a43d76cce73929ac4801c23863,True,W,25,0.85,2.95,0.727272727272727,4.71,89.753397
8038,f44dcec4e9fb7ab6b54e9a40ddf838a7,eba0dc302bcd9a273f8bbb72be3a687b,2.2938651541642536,6bcd77f7e04386ca53129137ad0c35e1,True,I,51,0.8903,1.29,0.96,4.92,63.5592260666667
8039,6f9966a84ce7370aff6273d8c0cd33c1,eba0dc302bcd9a273f8bbb72be3a687b,1.5341306966221233,6bcd77f7e04386ca53129137ad0c35e1,True,I,19,0.8903,1.29,0.96,4.92,54.77736635
8040,dc16e3ccfd48365e9c3cc958007ad048,eba0dc302bcd9a273f8bbb72be3a687b,1.1382366519588827,d76e56cdcb54ef952fe22c09a76eef2b,True,T,3,0.8547,2.2,0.88,4.8,42.2132380833333
8041,b0a294df243e42fb8b9ce22086a6a0f6,eba0dc302bcd9a273f8bbb72be3a687b,5.574045433210621,d76e56cdcb54ef952fe22c09a76eef2b,True,T,28,0.8547,2.2,0.88,4.8,113.866438716667
8042,e2989f464da7b67d253cb19c3e0519e0,eba0dc302bcd9a273f8bbb72be3a687b,3.8255001216633207,6f9a7dbdf9e3998fab0fc08fa08cafa7,False,M,73,0.8598,2.38,0.72,4.76,186.408177766667
8043,5761d64f40fad396f33a054be7643b73,eba0dc302bcd9a273f8bbb72be3a687b,1.4544823842430705,714f1d76b864394fedff3c6a3080ad19,False,M,34,0.8894,1.0,0.84,4.84,47.3670520333333
8044,9f2a7fc0f82dc6f6f7a0c4fbd66ba27a,eba0dc302bcd9a273f8bbb72be3a687b,1.626615372242806,714f1d76b864394fedff3c6a3080ad19,False,M,83,0.8894,1.0,0.84,4.84,114.5985324
8045,c7b708618ccc10f80e61e5f9a94a865f,eba0dc302bcd9a273f8bbb72be3a687b,4.259590936110033,f88c1c48b3d8245c6a0ab2b8f6bcaaa6,True,M,13,0.8551,2.11,0.76,4.92,71.8175684666667
8046,c2f8f8b120f235ceae0073b653c73968,eba0dc302bcd9a273f8bbb72be3a687b,3.6485129500041045,f88c1c48b3d8245c6a0ab2b8f6bcaaa6,True,M,4,0.8551,2.11,0.76,4.92,41.3228687833333
8047,ce9565d1b6b7a3360ee3e915234b1633,eba0dc302bcd9a273f8bbb72be3a687b,3.7451720772839376,7a8c71239325cab77ef992841a116a5b,True,M,10,0.8167,2.0,0.8,4.92,95.8746807833333
8048,eb9746c6b78087de3307fa7a545b9a3e,eba0dc302bcd9a273f8bbb72be3a687b,0.9673165091354199,7a8c71239325cab77ef992841a116a5b,True,M,8,0.8167,2.0,0.8,4.92,34.5281176
8049,beb016c75a39233d20d5cc6320e7d2cc,eba0dc302bcd9a273f8bbb72be3a687b,3.3116940004730147,2883ff11db1371441704020ca138274b,True,T,16,0.8394,2.06,0.96,4.84,57.0103608
8051,2a95cf3bcdba3be5e623b701e93db0ab,eba0dc302bcd9a273f8bbb72be3a687b,1.312599279659391,604ebeed98ccf49f10ed65df9af7489e,True,I,10,0.8498,1.44,1.0,4.84,72.4954119333333
8052,4f6b6a35a5548382270590eddc0e492a,eba0dc302bcd9a273f8bbb72be3a687b,1.7662170469942668,604ebeed98ccf49f10ed65df9af7489e,True,I,4,0.8498,1.44,1.0,4.84,69.3411228833333
8054,b1460582bfbea8557b442970dce9a6f6,eba0dc302bcd9a273f8bbb72be3a687b,3.3183633711917766,604ebeed98ccf49f10ed65df9af7489e,False,I,17,0.8498,1.44,1.0,4.84,82.4310392833333
8056,097d94f6a4b2ac01036fd6ffaa22abc7,eba0dc302bcd9a273f8bbb72be3a687b,0.9855146734687964,4db811586821e5603c454cbfbfd301dc,True,M,12,0.8743,1.96,0.68,4.79,51.4735704
8057,b6f599f1fff8ed2560aeee22c6e93cd4,eba0dc302bcd9a273f8bbb72be3a687b,5.644638765528826,d425a62a93361d7303c81d3dd4692371,False,I,59,0.9017,1.69,0.88,4.84,138.5684524
8058,a9f4db00f12cc0fcb8e2536ba168d2fb,eba0dc302bcd9a273f8bbb72be3a687b,5.263310351060385,d425a62a93361d7303c81d3dd4692371,True,I,26,0.9017,1.69,0.88,4.84,67.2163490833333
8059,802895469ae3d653c400b3dc8dd07498,eba0dc302bcd9a273f8bbb72be3a687b,2.016520143076387,984a7f2aaf46793a71c48fb82c2e5d4a,True,I,15,0.8582,1.53,1.0,4.88,64.8961921
8060,5e7a87a543aef3e917bda96182331c6f,eba0dc302bcd9a273f8bbb72be3a687b,5.648399823780553,984a7f2aaf46793a71c48fb82c2e5d4a,True,I,39,0.8582,1.53,1.0,4.88,113.9170212
8061,c47863e93b5ae533161dc0081c0bf1c3,eba0dc302bcd9a273f8bbb72be3a687b,3.1555345683554905,a9683780f31d26e183c5f3473f470a5e,True,I,16,0.9223,1.0,0.96,5.0,55.2096172833333
8062,2ac2909ec228a9a08c3048639d3f01da,eba0dc302bcd9a273f8bbb72be3a687b,3.177644789424352,a9683780f31d26e183c5f3473f470a5e,True,I,22,0.9223,1.0,0.96,5.0,48.2791304
8063,3fbe609e9e3d83cb589596deda63e6cb,eba0dc302bcd9a273f8bbb72be3a687b,2.893464376448076,a9683780f31d26e183c5f3473f470a5e,True,I,24,0.9223,1.0,0.96,5.0,75.3183355
8064,a4a55daded937c4f5929438ae3aa0a79,eba0dc302bcd9a273f8bbb72be3a687b,2.390071919381524,993cc84ad58cf111f5b35908275a73b5,True,I,20,0.8245,1.53,0.88,4.76,72.0275337833333
8065,679e7f48d1b4eee2acfc126108a78a34,eba0dc302bcd9a273f8bbb72be3a687b,1.9775530999854223,993cc84ad58cf111f5b35908275a73b5,False,I,22,0.8245,1.53,0.88,4.76,59.75062935
8066,d06b924411af895153ba73ec60392bcb,eba0dc302bcd9a273f8bbb72be3a687b,2.321248804109742,d9f3f42cc44eb21c1339d21704ce32c0,True,M,5,0.7895,3.77,0.826086956521739,4.79,55.9868341
8067,92849b35b1c0a4af5749b429d3e406c0,eba0dc302bcd9a273f8bbb72be3a687b,3.925961428102821,5589367b301255928c2409c31553eaeb,True,I,20,0.8396,1.76,1.0,5.0,74.6908279333333
8068,0d0acccdbeb2af4ef708b747cd5ef97c,eba0dc302bcd9a273f8bbb72be3a687b,2.3908783040910038,5589367b301255928c2409c31553eaeb,True,I,27,0.8396,1.76,1.0,5.0,127.2652963
8069,696546bb443dde38292ba305ca57f95a,eba0dc302bcd9a273f8bbb72be3a687b,2.213746289888702,19c65d34bb97c3bc8284528d4da811da,True,M,6,0.7686,2.86,0.91304347826087,4.95,70.36928345
8070,b30c9a8338ce7ca22b31d14447137c0a,eba0dc302bcd9a273f8bbb72be3a687b,2.9815831706958407,6e48dc4ac41e7844d30fa0badec78f41,True,M,29,0.8966,1.16,0.84,4.96,63.17355105
8071,507bc195385a36e3ed05ffb4d5e40128,eba0dc302bcd9a273f8bbb72be3a687b,2.4435655806343632,6e48dc4ac41e7844d30fa0badec78f41,False,M,32,0.8966,1.16,0.84,4.96,69.6665469666667
8072,6dbf1f690e0e52bb916c8757b48d6cfa,eba0dc302bcd9a273f8bbb72be3a687b,2.166423137191313,6e48dc4ac41e7844d30fa0badec78f41,True,M,47,0.8966,1.16,0.84,4.96,77.4879987833333
8073,a77b5bdbc8ae2a559e1403ee4bd48316,eba0dc302bcd9a273f8bbb72be3a687b,3.908438848971811,3abb4ec1699118b2ede29158a2fe1ae7,True,I,56,0.8627,1.41,1.0,4.92,114.63238745
8074,a539ae2f95d994f35c648665d7669f83,eba0dc302bcd9a273f8bbb72be3a687b,1.4704236353083149,a981c66a5b4a98e7a286933b314f8959,False,I,66,0.919,1.75,0.88,4.96,132.065965683333
8075,cb102f4c3ce18c27930a332329ca2e61,eba0dc302bcd9a273f8bbb72be3a687b,4.342431012685186,fab3dd62cf0a2047ee28023a9b0c99ef,False,I,42,0.8594,1.38,0.96,4.8,88.2484033333333
8076,fdda14765c99216aa27b83dc64c54c4b,eba0dc302bcd9a273f8bbb72be3a687b,3.8054518113269795,fab3dd62cf0a2047ee28023a9b0c99ef,False,I,36,0.8594,1.38,0.96,4.8,95.76490235
8077,84578d8b82af82cb95ee5f5f1cdb68fb,eba0dc302bcd9a273f8bbb72be3a687b,1.153641390508505,fab3dd62cf0a2047ee28023a9b0c99ef,True,I,41,0.8594,1.38,0.96,4.8,81.1122002666667
8078,e7dd6ec95a13baf6b1a426e0383cc012,eba0dc302bcd9a273f8bbb72be3a687b,2.9580005557058637,b187fab7e97d8d705201bb54b8df505c,True,I,15,0.8748,0.84,0.96,4.92,42.9336443166667
8080,c39e8f23ae03d7076d0e3f0faefba0d0,eba0dc302bcd9a273f8bbb72be3a687b,5.116524067634372,b187fab7e97d8d705201bb54b8df505c,True,I,31,0.8748,0.84,0.96,4.92,98.6436302
8081,7dddc9620f7e2a462de11e4cffe1b69f,eba0dc302bcd9a273f8bbb72be3a687b,2.036667041417055,b187fab7e97d8d705201bb54b8df505c,False,I,38,0.8748,0.84,0.96,4.92,103.354890083333
8083,c447bb22b318fe031be152652cac318a,eba0dc302bcd9a273f8bbb72be3a687b,3.239669927654001,2d9528b3f1c460b074ad7f1d8156f7e5,False,M,7,0.8411,3.79,0.833333333333333,5.0,67.7062549
8084,1e82d6bf464871b1711d27667fded5af,eba0dc302bcd9a273f8bbb72be3a687b,0.7123288102824155,2d9528b3f1c460b074ad7f1d8156f7e5,True,M,12,0.8411,3.79,0.833333333333333,5.0,86.5729965666667
8085,b5bbab9b0a4d1ad3536df0c721e47e6c,eba0dc302bcd9a273f8bbb72be3a687b,3.6272220494004475,886eae972aa36942e644bf304aa27bc5,True,I,36,0.8691,1.28,1.0,4.79,106.170428933333
8087,b62896ce8f3d6a27d9260f932fc3912e,eba0dc302bcd9a273f8bbb72be3a687b,4.32044028254473,631b62b6336584a5f5911953e17b4f49,False,I,39,0.8381,1.46,0.92,4.88,86.3590369166667
8088,0d9d0a3cd83613e053a6838b69117463,eba0dc302bcd9a273f8bbb72be3a687b,3.6980777392937054,631b62b6336584a5f5911953e17b4f49,True,I,21,0.8381,1.46,0.92,4.88,58.1979290833333
8089,3154a546bf64434c7d009bf82a283503,eba0dc302bcd9a273f8bbb72be3a687b,2.343946578844944,2937251a54446ef7eb710096edaada4a,True,I,20,0.8697,1.6,0.92,4.84,61.4577635
8091,4f81c8051e6b7e50163b4a29740d84d6,eba0dc302bcd9a273f8bbb72be3a687b,3.649851489104455,06f05efdd665f329476fc45a42440400,True,I,52,0.8421,1.62,0.92,4.88,110.580642516667
8092,e685c74d61dadd7ddc2f41bae52cca5c,eba0dc302bcd9a273f8bbb72be3a687b,2.9471992828625146,06f05efdd665f329476fc45a42440400,True,I,20,0.8421,1.62,0.92,4.88,82.9026806666667
8094,a6f2b2a41ae1a69c329f98a9f8471213,eba0dc302bcd9a273f8bbb72be3a687b,1.3964466823951693,f79c08368a4de025774a809728564ce9,True,M,24,0.8633177727784027,2.19,0.714285714285714,4.849341890790547,54.0563177666667
8096,8bf9b7442d76329e993b3051c31f87bc,eba0dc302bcd9a273f8bbb72be3a687b,1.8554903603222361,2da99790896491435bf9172ee35ff2dd,True,I,37,0.8677,1.5,0.96,4.88,81.5481469
8097,7091456ff8175bed34833309b07c5d8b,eba0dc302bcd9a273f8bbb72be3a687b,4.2378749677626715,bf5728bed3543db49446fe82ceb54b9c,True,I,11,0.873,1.4,1.0,4.87,75.3354623833333
8098,c4f7358b568ad5f7de0203b325e34bcf,eba0dc302bcd9a273f8bbb72be3a687b,2.852437959927777,dee58c997e6d9f00d002ecce67beb09a,True,I,58,0.8621,1.72,0.88,4.84,134.278497583333
8099,72c5cae359c162e9d366a777ac4d188d,eba0dc302bcd9a273f8bbb72be3a687b,5.24200941683144,dee58c997e6d9f00d002ecce67beb09a,True,I,10,0.8621,1.72,0.88,4.84,53.2651302
8100,00e42bcf6218f641919661b8d4d40a11,eba0dc302bcd9a273f8bbb72be3a687b,2.7229407476397665,b8c4841cd08246f5ec2f9c53d23406b7,True,M,12,0.8954,1.73,0.72,4.92,76.7259675166667
8102,61e69f9f37de1a0e822adfd5886b8f51,eba0dc302bcd9a273f8bbb72be3a687b,3.1004554951768113,b322878c127832dfe48db981ceab31a2,True,I,26,0.756,1.5,1.0,4.88,68.3576613166667
8103,f19f0ed30fa0e120455a5b258e672b87,eba0dc302bcd9a273f8bbb72be3a687b,3.2538608842693417,2c82150810aff08851bc73c88caf073a,True,T,7,0.8341,1.8,0.88,4.72,52.3646147166667
8104,434f4ee1ffc7d1020399577727648b0a,eba0dc302bcd9a273f8bbb72be3a687b,1.2787664491160922,2c82150810aff08851bc73c88caf073a,True,T,4,0.8341,1.8,0.88,4.72,25.8630589666667
8105,b0ba5ede05e55ec6c8ecc565507f3502,eba0dc302bcd9a273f8bbb72be3a687b,2.448372740841622,10e36848d17252e5a7b76fb532cfbad4,False,M,14,0.8125,3.36,1.0,4.87,69.4906715166667
8106,ebf5eb1f4cfc71776d986eb2f519dd8e,eba0dc302bcd9a273f8bbb72be3a687b,1.3543538725005149,81f56deb06e4614e21e3b4e5243f1f9d,True,M,26,0.8243,2.48,0.68,4.6,76.9352993833333
8107,dea836892c83b99ab745e9d81a60f71c,eba0dc302bcd9a273f8bbb72be3a687b,4.553219541185943,9cda04cae52bd1e49e1149c9b2cf4b0e,True,T,2,0.9318,2.2,1.0,5.0,30.2125953
8108,dabbcdc8a47c5acdc2ccba2c1f59a51c,efb76cff97aaf057654ef2f38cd77d73,5.961477479915048,d950589793d4eabe3fd0bc53f247082a,True,I,45,0.8467,1.35,0.88,4.8,97.1548331166667
8111,83f944ae2c39419018f35649da8f58b0,efb76cff97aaf057654ef2f38cd77d73,1.5062220753237199,710273236cf6b96def094d38bf5a1854,True,T,48,0.835,2.33,0.92,4.96,145.3279555
8112,09f64941e148d7fe0b77feef772883d9,efb76cff97aaf057654ef2f38cd77d73,2.5363630307385794,78819bbde7159af690bf17f81bb6e6dc,True,M,12,0.8503,1.85,0.84,4.96,52.4179770166667
8113,bbc7501eec3f587f696fd94f14a263b6,efb76cff97aaf057654ef2f38cd77d73,0.9482799522294276,78819bbde7159af690bf17f81bb6e6dc,True,M,21,0.8503,1.85,0.84,4.96,57.09320605
8115,94307ac18319437bd7e1d0d489cd7778,efb76cff97aaf057654ef2f38cd77d73,1.7579752351643805,8009c8d6a89323f518e9e034913a738d,True,I,8,0.8699,1.58,1.0,4.8,68.1328905666667
8116,6c8a7a75b5b1a06b58507eaf70551c92,efb76cff97aaf057654ef2f38cd77d73,6.018105954371855,d26a3af08e9fe33e63632c93264a64c3,False,M,3,0.8533,1.57,0.84,4.96,58.3525110333333
8117,b810cad26b5bf88e6bd13513739d5260,efb76cff97aaf057654ef2f38cd77d73,3.816503802621044,4a447085f8d2d29f140872ca3dc0004b,True,I,32,0.873,1.79,0.9,4.75,69.9153444
8118,504f0983dd33d30a3c78e9b6496c63f4,efb76cff97aaf057654ef2f38cd77d73,1.330993902555555,dcc19cc7c4661ddc4f5d307b01494bf4,True,I,28,0.8682,1.47,0.96,4.84,80.0683991833333
8120,2068174a0c54f16f4ce1f1ebc5381a1e,efb76cff97aaf057654ef2f38cd77d73,2.3923491657342595,79ca5ad316c44e5731c95ce97ad73f7d,True,I,26,0.8349,1.35,0.88,4.68,69.4266409833333
8121,dacef7380dd4af139b623c11179b0840,efb76cff97aaf057654ef2f38cd77d73,3.707134906565705,ef4a735d7a9fc2d3673b015fe2ec1467,False,I,27,0.836,1.12,1.0,3.88,51.7162742833333
8123,12d1e6f78f935a08859b39e19104ce2a,efb76cff97aaf057654ef2f38cd77d73,5.568833630264467,026229d08139f0417381715cf4818bfb,True,I,24,0.8523,1.17,0.96,4.96,66.4102949166667
8124,f05e658aaae3485f30bee9032735de24,efb76cff97aaf057654ef2f38cd77d73,2.65262562694763,026229d08139f0417381715cf4818bfb,False,I,5,0.8523,1.17,0.96,4.96,62.4766909666667
8126,fe72085664ed8e48578d8f355ade6ebc,efb76cff97aaf057654ef2f38cd77d73,3.037306294979948,f88c1c48b3d8245c6a0ab2b8f6bcaaa6,False,M,21,0.8551,2.11,0.76,4.92,100.0825879
8128,ae16be740014a9f8d372fe290ff3cfae,efb76cff97aaf057654ef2f38cd77d73,2.6930088021837864,2883ff11db1371441704020ca138274b,False,T,27,0.8394,2.06,0.96,4.84,79.6246522833333
8130,e6c27874cb313e7fffc731be99944122,efb76cff97aaf057654ef2f38cd77d73,5.792075941943152,d9f3f42cc44eb21c1339d21704ce32c0,True,M,2,0.7895,3.77,0.826086956521739,4.79,92.50615435
